,Unnamed: 0,Unnamed: 0.1,date,hour,energy_kWh,day,weekend,holiday,dst,temperature,humidity,pressure,weather,dayofweek,dayofmonth,days_from_start,hours_from_start,building_id,facing,housetype,RUs
17172,17172,2052,2018/1/25,12,0.37,Thursday,0,,,4.0,88,100.46,Rain,4,25,85,2052,Residential_24,south,modern,0
17173,17173,2053,2018/1/25,13,0.49,Thursday,0,,,3.4,92,100.48,Rain,4,25,85,2053,Residential_24,south,modern,0
17174,17174,2054,2018/1/25,14,3.1,Thursday,0,,,2.9,94,100.52,Rain,4,25,85,2054,Residential_24,south,modern,0
17175,17175,2055,2018/1/25,15,2.81,Thursday,0,,,3.0,94,100.58,Rain,4,25,85,2055,Residential_24,south,modern,0
17176,17176,2056,2018/1/25,16,0.98,Thursday,0,,,3.5,95,100.65,Rain,4,25,85,2056,Residential_24,south,modern,0
17177,17177,2057,2018/1/25,17,0.82,Thursday,0,,,3.0,96,100.71,,4,25,85,2057,Residential_24,south,modern,0
17178,17178,2058,2018/1/25,18,1.07,Thursday,0,,,2.8,95,100.77,,4,25,85,2058,Residential_24,south,modern,0
17179,17179,2059,2018/1/25,19,0.97,Thursday,0,,,3.3,96,100.81,Cloudy,4,25,85,2059,Residential_24,south,modern,0
17180,17180,2060,2018/1/25,20,0.35,Thursday,0,,,3.6,94,100.86,,4,25,85,2060,Residential_24,south,modern,0
17181,17181,2061,2018/1/25,21,0.64,Thursday,0,,,3.8,94,100.9,Rain,4,25,85,2061,Residential_24,south,modern,0
17182,17182,2062,2018/1/25,22,0.43,Thursday,0,,,3.7,91,100.97,Rain,4,25,85,2062,Residential_24,south,modern,0
17183,17183,2063,2018/1/25,23,0.19,Thursday,0,,,3.5,92,101.01,,4,25,85,2063,Residential_24,south,modern,0
17184,17184,2064,2018/1/26,0,0.23,Friday,0,,,3.2,93,101.06,,5,26,86,2064,Residential_24,south,modern,0
17185,17185,2065,2018/1/26,1,0.2,Friday,0,,,2.6,94,101.13,Mainly Clear,5,26,86,2065,Residential_24,south,modern,0
17186,17186,2066,2018/1/26,2,0.18,Friday,0,,,2.3,95,101.18,,5,26,86,2066,Residential_24,south,modern,0
17187,17187,2067,2018/1/26,3,0.23,Friday,0,,,3.5,89,101.27,,5,26,86,2067,Residential_24,south,modern,0
17188,17188,2068,2018/1/26,4,0.2,Friday,0,,,3.4,89,101.33,Cloudy,5,26,86,2068,Residential_24,south,modern,0
17189,17189,2069,2018/1/26,5,0.19,Friday,0,,,4.6,80,101.39,,5,26,86,2069,Residential_24,south,modern,0
17190,17190,2070,2018/1/26,6,0.52,Friday,0,,,4.7,78,101.46,Rain,5,26,86,2070,Residential_24,south,modern,0
17191,17191,2071,2018/1/26,7,0.43,Friday,0,,,4.2,83,101.48,Cloudy,5,26,86,2071,Residential_24,south,modern,0
17192,17192,2072,2018/1/26,8,0.59,Friday,0,,,4.0,90,101.52,,5,26,86,2072,Residential_24,south,modern,0
17193,17193,2073,2018/1/26,9,0.54,Friday,0,,,4.6,91,101.59,Rain Showers,5,26,86,2073,Residential_24,south,modern,0
17194,17194,2074,2018/1/26,10,0.5,Friday,0,,,4.7,91,101.67,Rain,5,26,86,2074,Residential_24,south,modern,0
17195,17195,2075,2018/1/26,11,0.38,Friday,0,,,5.0,90,101.74,,5,26,86,2075,Residential_24,south,modern,0
17196,17196,2076,2018/1/26,12,0.32,Friday,0,,,5.5,83,101.79,,5,26,86,2076,Residential_24,south,modern,0
17197,17197,2077,2018/1/26,13,0.25,Friday,0,,,5.8,77,101.82,Mostly Cloudy,5,26,86,2077,Residential_24,south,modern,0
17198,17198,2078,2018/1/26,14,0.22,Friday,0,,,6.3,74,101.88,,5,26,86,2078,Residential_24,south,modern,0
17199,17199,2079,2018/1/26,15,0.47,Friday,0,,,6.0,73,101.92,,5,26,86,2079,Residential_24,south,modern,0
17200,17200,2080,2018/1/26,16,0.4,Friday,0,,,5.8,71,101.95,Cloudy,5,26,86,2080,Residential_24,south,modern,0
17201,17201,2081,2018/1/26,17,0.68,Friday,0,,,4.2,78,101.93,,5,26,86,2081,Residential_24,south,modern,0
17202,17202,2082,2018/1/26,18,1.35,Friday,0,,,5.1,86,101.91,,5,26,86,2082,Residential_24,south,modern,0
17203,17203,2083,2018/1/26,19,0.88,Friday,0,,,4.9,87,101.91,Cloudy,5,26,86,2083,Residential_24,south,modern,0
17204,17204,2084,2018/1/26,20,0.52,Friday,0,,,4.4,89,101.89,Rain,5,26,86,2084,Residential_24,south,modern,0
17205,17205,2085,2018/1/26,21,0.56,Friday,0,,,4.4,86,101.83,Rain,5,26,86,2085,Residential_24,south,modern,0
17206,17206,2086,2018/1/26,22,0.41,Friday,0,,,3.9,90,101.75,Rain,5,26,86,2086,Residential_24,south,modern,0
17207,17207,2087,2018/1/26,23,0.3,Friday,0,,,3.5,90,101.68,Rain,5,26,86,2087,Residential_24,south,modern,0
17208,17208,2088,2018/1/27,0,0.2,Saturday,1,,,3.5,89,101.54,Rain,6,27,87,2088,Residential_24,south,modern,0
17209,17209,2089,2018/1/27,1,0.22,Saturday,1,,,3.8,86,101.34,Rain,6,27,87,2089,Residential_24,south,modern,0
17210,17210,2090,2018/1/27,2,0.21,Saturday,1,,,3.8,87,101.13,Rain,6,27,87,2090,Residential_24,south,modern,0
17211,17211,2091,2018/1/27,3,0.19,Saturday,1,,,3.2,93,100.96,Rain,6,27,87,2091,Residential_24,south,modern,0
17212,17212,2092,2018/1/27,4,0.24,Saturday,1,,,3.2,92,100.79,Rain,6,27,87,2092,Residential_24,south,modern,0
17213,17213,2093,2018/1/27,5,0.19,Saturday,1,,,3.3,92,100.71,Rain,6,27,87,2093,Residential_24,south,modern,0
17214,17214,2094,2018/1/27,6,0.54,Saturday,1,,,4.1,92,100.63,Rain,6,27,87,2094,Residential_24,south,modern,0
17215,17215,2095,2018/1/27,7,0.53,Saturday,1,,,4.4,90,100.66,Rain,6,27,87,2095,Residential_24,south,modern,0
17216,17216,2096,2018/1/27,8,0.63,Saturday,1,,,4.3,94,100.68,Rain,6,27,87,2096,Residential_24,south,modern,0
17217,17217,2097,2018/1/27,9,0.93,Saturday,1,,,3.9,94,100.81,Rain,6,27,87,2097,Residential_24,south,modern,0
17218,17218,2098,2018/1/27,10,0.64,Saturday,1,,,4.7,96,100.91,Drizzle,6,27,87,2098,Residential_24,south,modern,0
17219,17219,2099,2018/1/27,11,0.74,Saturday,1,,,5.1,95,101.06,Rain,6,27,87,2099,Residential_24,south,modern,0
17220,17220,2100,2018/1/27,12,0.37,Saturday,1,,,4.1,97,101.25,Moderate Rain,6,27,87,2100,Residential_24,south,modern,0
17221,17221,2101,2018/1/27,13,0.32,Saturday,1,,,4.6,93,101.44,Rain,6,27,87,2101,Residential_24,south,modern,0
17222,17222,2102,2018/1/27,14,0.35,Saturday,1,,,5.1,89,101.67,,6,27,87,2102,Residential_24,south,modern,0
17223,17223,2103,2018/1/27,15,0.36,Saturday,1,,,5.5,89,101.89,,6,27,87,2103,Residential_24,south,modern,0
17224,17224,2104,2018/1/27,16,0.4,Saturday,1,,,5.1,87,102.07,Mostly Cloudy,6,27,87,2104,Residential_24,south,modern,0
17225,17225,2105,2018/1/27,17,0.92,Saturday,1,,,5.0,87,102.26,,6,27,87,2105,Residential_24,south,modern,0
17226,17226,2106,2018/1/27,18,0.57,Saturday,1,,,4.7,91,102.4,,6,27,87,2106,Residential_24,south,modern,0
17227,17227,2107,2018/1/27,19,0.73,Saturday,1,,,4.7,89,102.5,Mostly Cloudy,6,27,87,2107,Residential_24,south,modern,0
17228,17228,2108,2018/1/27,20,0.58,Saturday,1,,,4.2,94,102.64,,6,27,87,2108,Residential_24,south,modern,0
17229,17229,2109,2018/1/27,21,0.62,Saturday,1,,,4.3,92,102.71,,6,27,87,2109,Residential_24,south,modern,0
17230,17230,2110,2018/1/27,22,0.47,Saturday,1,,,4.3,91,102.78,Mostly Cloudy,6,27,87,2110,Residential_24,south,modern,0
17231,17231,2111,2018/1/27,23,0.23,Saturday,1,,,4.6,93,102.83,,6,27,87,2111,Residential_24,south,modern,0
17232,17232,2112,2018/1/28,0,0.19,Sunday,1,,,5.1,87,102.81,,0,28,88,2112,Residential_24,south,modern,0
17233,17233,2113,2018/1/28,1,0.21,Sunday,1,,,4.9,88,102.75,Cloudy,0,28,88,2113,Residential_24,south,modern,0
17234,17234,2114,2018/1/28,2,0.22,Sunday,1,,,4.5,93,102.75,Rain,0,28,88,2114,Residential_24,south,modern,0
17235,17235,2115,2018/1/28,3,0.19,Sunday,1,,,5.0,90,102.71,Rain,0,28,88,2115,Residential_24,south,modern,0
17236,17236,2116,2018/1/28,4,0.24,Sunday,1,,,4.6,95,102.69,Rain,0,28,88,2116,Residential_24,south,modern,0
17237,17237,2117,2018/1/28,5,0.29,Sunday,1,,,4.5,97,102.65,Rain,0,28,88,2117,Residential_24,south,modern,0
17238,17238,2118,2018/1/28,6,0.53,Sunday,1,,,4.6,96,102.61,Rain,0,28,88,2118,Residential_24,south,modern,0
17239,17239,2119,2018/1/28,7,0.74,Sunday,1,,,4.7,94,102.57,Rain,0,28,88,2119,Residential_24,south,modern,0
17240,17240,2120,2018/1/28,8,0.72,Sunday,1,,,5.0,93,102.54,Rain,0,28,88,2120,Residential_24,south,modern,0
17241,17241,2121,2018/1/28,9,0.44,Sunday,1,,,4.9,96,102.54,Rain,0,28,88,2121,Residential_24,south,modern,0
17242,17242,2122,2018/1/28,10,0.59,Sunday,1,,,5.1,96,102.53,Rain,0,28,88,2122,Residential_24,south,modern,0
17243,17243,2123,2018/1/28,11,0.69,Sunday,1,,,5.7,95,102.52,Rain,0,28,88,2123,Residential_24,south,modern,0
17244,17244,2124,2018/1/28,12,0.78,Sunday,1,,,5.7,97,102.44,Rain,0,28,88,2124,Residential_24,south,modern,0
17245,17245,2125,2018/1/28,13,0.38,Sunday,1,,,6.7,97,102.37,Rain,0,28,88,2125,Residential_24,south,modern,0
17246,17246,2126,2018/1/28,14,0.43,Sunday,1,,,7.8,96,102.35,Rain,0,28,88,2126,Residential_24,south,modern,0
17247,17247,2127,2018/1/28,15,0.39,Sunday,1,,,8.2,95,102.34,Rain,0,28,88,2127,Residential_24,south,modern,0
17248,17248,2128,2018/1/28,16,1.44,Sunday,1,,,8.1,95,102.27,Rain,0,28,88,2128,Residential_24,south,modern,0
17249,17249,2129,2018/1/28,17,0.92,Sunday,1,,,8.4,96,102.28,Rain,0,28,88,2129,Residential_24,south,modern,0
17250,17250,2130,2018/1/28,18,1.76,Sunday,1,,,8.6,96,102.23,Rain,0,28,88,2130,Residential_24,south,modern,0
17251,17251,2131,2018/1/28,19,0.74,Sunday,1,,,8.6,95,102.21,Rain,0,28,88,2131,Residential_24,south,modern,0
17252,17252,2132,2018/1/28,20,0.58,Sunday,1,,,8.6,96,102.22,Rain,0,28,88,2132,Residential_24,south,modern,0
17253,17253,2133,2018/1/28,21,0.59,Sunday,1,,,9.0,94,102.18,Rain,0,28,88,2133,Residential_24,south,modern,0
17254,17254,2134,2018/1/28,22,0.35,Sunday,1,,,9.0,93,102.13,Rain,0,28,88,2134,Residential_24,south,modern,0
17255,17255,2135,2018/1/28,23,0.23,Sunday,1,,,9.2,93,102.16,Rain,0,28,88,2135,Residential_24,south,modern,0
17256,17256,2136,2018/1/29,0,0.22,Monday,0,,,9.3,93,102.07,Rain,1,29,89,2136,Residential_24,south,modern,0
17257,17257,2137,2018/1/29,1,0.26,Monday,0,,,9.3,93,101.92,Rain,1,29,89,2137,Residential_24,south,modern,0
17258,17258,2138,2018/1/29,2,0.21,Monday,0,,,9.3,93,101.95,Rain,1,29,89,2138,Residential_24,south,modern,0
17259,17259,2139,2018/1/29,3,0.25,Monday,0,,,9.2,96,101.87,Moderate Rain,1,29,89,2139,Residential_24,south,modern,0
17260,17260,2140,2018/1/29,4,0.25,Monday,0,,,9.4,96,101.75,Rain,1,29,89,2140,Residential_24,south,modern,0
17261,17261,2141,2018/1/29,5,0.25,Monday,0,,,9.1,98,101.62,Moderate Rain,1,29,89,2141,Residential_24,south,modern,0
17262,17262,2142,2018/1/29,6,0.48,Monday,0,,,9.2,97,101.55,Moderate Rain,1,29,89,2142,Residential_24,south,modern,0
17263,17263,2143,2018/1/29,7,0.55,Monday,0,,,8.9,97,101.49,Moderate Rain,1,29,89,2143,Residential_24,south,modern,0
17264,17264,2144,2018/1/29,8,0.75,Monday,0,,,9.1,96,101.42,Moderate Rain,1,29,89,2144,Residential_24,south,modern,0
17265,17265,2145,2018/1/29,9,0.84,Monday,0,,,9.4,96,101.3,Moderate Rain,1,29,89,2145,Residential_24,south,modern,0
17266,17266,2146,2018/1/29,10,0.58,Monday,0,,,9.8,95,101.25,Rain,1,29,89,2146,Residential_24,south,modern,0
17267,17267,2147,2018/1/29,11,0.73,Monday,0,,,9.7,96,101.17,,1,29,89,2147,Residential_24,south,modern,0
17268,17268,2148,2018/1/29,12,0.65,Monday,0,,,9.8,96,100.94,Rain,1,29,89,2148,Residential_24,south,modern,0
17269,17269,2149,2018/1/29,13,0.51,Monday,0,,,9.7,94,100.92,Rain,1,29,89,2149,Residential_24,south,modern,0
17270,17270,2150,2018/1/29,14,0.44,Monday,0,,,9.8,94,100.75,,1,29,89,2150,Residential_24,south,modern,0
17271,17271,2151,2018/1/29,15,0.59,Monday,0,,,9.8,95,100.73,Rain,1,29,89,2151,Residential_24,south,modern,0
17272,17272,2152,2018/1/29,16,0.7,Monday,0,,,9.0,93,100.66,Rain,1,29,89,2152,Residential_24,south,modern,0
17273,17273,2153,2018/1/29,17,1.76,Monday,0,,,8.3,83,100.75,,1,29,89,2153,Residential_24,south,modern,0
17274,17274,2154,2018/1/29,18,0.55,Monday,0,,,8.3,68,100.85,,1,29,89,2154,Residential_24,south,modern,0
17275,17275,2155,2018/1/29,19,1.99,Monday,0,,,7.6,77,100.93,Cloudy,1,29,89,2155,Residential_24,south,modern,0
17276,17276,2156,2018/1/29,20,1.14,Monday,0,,,6.0,85,100.99,,1,29,89,2156,Residential_24,south,modern,0
17277,17277,2157,2018/1/29,21,0.93,Monday,0,,,5.0,87,101.12,,1,29,89,2157,Residential_24,south,modern,0
17278,17278,2158,2018/1/29,22,0.97,Monday,0,,,5.2,84,101.18,Mainly Clear,1,29,89,2158,Residential_24,south,modern,0
17279,17279,2159,2018/1/29,23,0.44,Monday,0,,,5.3,82,101.29,,1,29,89,2159,Residential_24,south,modern,0
19224,19224,1944,2018/1/21,0,0.51,Sunday,1,,,8.2,75,100.8,,0,21,81,1944,Residential_25,south,character,0
19225,19225,1945,2018/1/21,1,0.92,Sunday,1,,,8.6,72,100.77,Cloudy,0,21,81,1945,Residential_25,south,character,0
19226,19226,1946,2018/1/21,2,0.94,Sunday,1,,,8.8,71,100.67,,0,21,81,1946,Residential_25,south,character,0
19227,19227,1947,2018/1/21,3,0.92,Sunday,1,,,8.8,72,100.59,,0,21,81,1947,Residential_25,south,character,0
19228,19228,1948,2018/1/21,4,0.97,Sunday,1,,,8.7,72,100.48,Cloudy,0,21,81,1948,Residential_25,south,character,0
19229,19229,1949,2018/1/21,5,1.03,Sunday,1,,,8.9,71,100.37,,0,21,81,1949,Residential_25,south,character,0
19230,19230,1950,2018/1/21,6,1.01,Sunday,1,,,9.2,69,100.28,,0,21,81,1950,Residential_25,south,character,0
19231,19231,1951,2018/1/21,7,1.03,Sunday,1,,,9.5,67,100.2,Cloudy,0,21,81,1951,Residential_25,south,character,0
19232,19232,1952,2018/1/21,8,1.0,Sunday,1,,,8.5,74,100.14,,0,21,81,1952,Residential_25,south,character,0
19233,19233,1953,2018/1/21,9,1.02,Sunday,1,,,8.1,81,100.16,Rain,0,21,81,1953,Residential_25,south,character,0
19234,19234,1954,2018/1/21,10,0.34,Sunday,1,,,8.3,81,100.3,Rain,0,21,81,1954,Residential_25,south,character,0
19235,19235,1955,2018/1/21,11,0.21,Sunday,1,,,8.0,86,100.41,Rain,0,21,81,1955,Residential_25,south,character,0
19236,19236,1956,2018/1/21,12,1.12,Sunday,1,,,9.0,80,100.49,,0,21,81,1956,Residential_25,south,character,0
19237,19237,1957,2018/1/21,13,0.55,Sunday,1,,,9.6,75,100.58,Mostly Cloudy,0,21,81,1957,Residential_25,south,character,0
19238,19238,1958,2018/1/21,14,0.61,Sunday,1,,,9.0,74,100.68,Rain Showers,0,21,81,1958,Residential_25,south,character,0
19239,19239,1959,2018/1/21,15,0.49,Sunday,1,,,7.7,76,100.73,,0,21,81,1959,Residential_25,south,character,0
19240,19240,1960,2018/1/21,16,0.64,Sunday,1,,,7.7,74,100.83,Rain Showers,0,21,81,1960,Residential_25,south,character,0
19241,19241,1961,2018/1/21,17,0.68,Sunday,1,,,6.5,82,100.91,,0,21,81,1961,Residential_25,south,character,0
19242,19242,1962,2018/1/21,18,0.35,Sunday,1,,,6.3,81,100.99,,0,21,81,1962,Residential_25,south,character,0
19243,19243,1963,2018/1/21,19,0.31,Sunday,1,,,5.8,82,101.09,Mostly Cloudy,0,21,81,1963,Residential_25,south,character,0
19244,19244,1964,2018/1/21,20,1.23,Sunday,1,,,6.3,80,101.16,,0,21,81,1964,Residential_25,south,character,0
19245,19245,1965,2018/1/21,21,0.44,Sunday,1,,,6.3,83,101.22,,0,21,81,1965,Residential_25,south,character,0
19246,19246,1966,2018/1/21,22,2.72,Sunday,1,,,5.9,86,101.33,Rain,0,21,81,1966,Residential_25,south,character,0
19247,19247,1967,2018/1/21,23,3.62,Sunday,1,,,6.0,89,101.38,Rain,0,21,81,1967,Residential_25,south,character,0
19248,19248,1968,2018/1/22,0,3.1,Monday,0,,,5.7,89,101.4,,1,22,82,1968,Residential_25,south,character,0
19249,19249,1969,2018/1/22,1,1.42,Monday,0,,,6.2,85,101.48,Cloudy,1,22,82,1969,Residential_25,south,character,0
19250,19250,1970,2018/1/22,2,0.91,Monday,0,,,6.5,85,101.51,,1,22,82,1970,Residential_25,south,character,0
19251,19251,1971,2018/1/22,3,0.93,Monday,0,,,6.3,85,101.56,,1,22,82,1971,Residential_25,south,character,0
19252,19252,1972,2018/1/22,4,0.92,Monday,0,,,5.9,91,101.62,Rain,1,22,82,1972,Residential_25,south,character,0
19253,19253,1973,2018/1/22,5,1.01,Monday,0,,,5.3,92,101.65,Rain,1,22,82,1973,Residential_25,south,character,0
19254,19254,1974,2018/1/22,6,1.11,Monday,0,,,5.5,91,101.7,Rain,1,22,82,1974,Residential_25,south,character,0
19255,19255,1975,2018/1/22,7,0.83,Monday,0,,,5.8,88,101.76,Cloudy,1,22,82,1975,Residential_25,south,character,0
19256,19256,1976,2018/1/22,8,0.27,Monday,0,,,5.2,88,101.83,,1,22,82,1976,Residential_25,south,character,0
19257,19257,1977,2018/1/22,9,0.35,Monday,0,,,5.8,87,101.95,,1,22,82,1977,Residential_25,south,character,0
19258,19258,1978,2018/1/22,10,0.4,Monday,0,,,6.3,85,102.02,Rain Showers,1,22,82,1978,Residential_25,south,character,0
19259,19259,1979,2018/1/22,11,0.47,Monday,0,,,7.0,81,102.11,,1,22,82,1979,Residential_25,south,character,0
19260,19260,1980,2018/1/22,12,0.25,Monday,0,,,7.8,81,102.18,,1,22,82,1980,Residential_25,south,character,0
19261,19261,1981,2018/1/22,13,1.14,Monday,0,,,8.2,75,102.25,Mostly Cloudy,1,22,82,1981,Residential_25,south,character,0
19262,19262,1982,2018/1/22,14,2.32,Monday,0,,,8.1,74,102.29,,1,22,82,1982,Residential_25,south,character,0
19263,19263,1983,2018/1/22,15,0.28,Monday,0,,,7.9,75,102.34,,1,22,82,1983,Residential_25,south,character,0
19264,19264,1984,2018/1/22,16,1.45,Monday,0,,,6.8,80,102.36,Cloudy,1,22,82,1984,Residential_25,south,character,0
19265,19265,1985,2018/1/22,17,2.29,Monday,0,,,5.4,82,102.4,,1,22,82,1985,Residential_25,south,character,0
19266,19266,1986,2018/1/22,18,0.99,Monday,0,,,5.2,86,102.39,,1,22,82,1986,Residential_25,south,character,0
19267,19267,1987,2018/1/22,19,1.41,Monday,0,,,4.2,88,102.39,Mostly Cloudy,1,22,82,1987,Residential_25,south,character,0
19268,19268,1988,2018/1/22,20,0.63,Monday,0,,,5.2,84,102.41,,1,22,82,1988,Residential_25,south,character,0
19269,19269,1989,2018/1/22,21,0.3,Monday,0,,,5.7,87,102.39,Rain,1,22,82,1989,Residential_25,south,character,0
19270,19270,1990,2018/1/22,22,0.95,Monday,0,,,5.5,89,102.36,Cloudy,1,22,82,1990,Residential_25,south,character,0
19271,19271,1991,2018/1/22,23,1.03,Monday,0,,,5.8,87,102.36,,1,22,82,1991,Residential_25,south,character,0
19272,19272,1992,2018/1/23,0,1.06,Tuesday,0,,,5.5,88,102.35,,2,23,83,1992,Residential_25,south,character,0
19273,19273,1993,2018/1/23,1,0.5,Tuesday,0,,,5.3,88,102.28,Cloudy,2,23,83,1993,Residential_25,south,character,0
19274,19274,1994,2018/1/23,2,0.31,Tuesday,0,,,5.6,84,102.22,,2,23,83,1994,Residential_25,south,character,0
19275,19275,1995,2018/1/23,3,0.23,Tuesday,0,,,6.0,76,102.08,,2,23,83,1995,Residential_25,south,character,0
19276,19276,1996,2018/1/23,4,0.2,Tuesday,0,,,5.9,75,101.94,Cloudy,2,23,83,1996,Residential_25,south,character,0
19277,19277,1997,2018/1/23,5,0.26,Tuesday,0,,,6.5,69,101.78,,2,23,83,1997,Residential_25,south,character,0
19278,19278,1998,2018/1/23,6,0.24,Tuesday,0,,,5.6,79,101.6,Rain,2,23,83,1998,Residential_25,south,character,0
19279,19279,1999,2018/1/23,7,0.28,Tuesday,0,,,5.3,81,101.43,Rain,2,23,83,1999,Residential_25,south,character,0
19280,19280,2000,2018/1/23,8,0.34,Tuesday,0,,,6.0,76,101.36,Rain,2,23,83,2000,Residential_25,south,character,0
19281,19281,2001,2018/1/23,9,0.38,Tuesday,0,,,5.1,86,101.39,Rain,2,23,83,2001,Residential_25,south,character,0
19282,19282,2002,2018/1/23,10,0.53,Tuesday,0,,,4.3,91,101.28,Moderate Rain,2,23,83,2002,Residential_25,south,character,0
19283,19283,2003,2018/1/23,11,0.49,Tuesday,0,,,4.4,92,101.11,Rain,2,23,83,2003,Residential_25,south,character,0
19284,19284,2004,2018/1/23,12,0.41,Tuesday,0,,,4.5,94,101.14,Rain,2,23,83,2004,Residential_25,south,character,0
19285,19285,2005,2018/1/23,13,0.35,Tuesday,0,,,5.0,92,100.97,Rain,2,23,83,2005,Residential_25,south,character,0
19286,19286,2006,2018/1/23,14,0.45,Tuesday,0,,,5.7,87,100.9,,2,23,83,2006,Residential_25,south,character,0
19287,19287,2007,2018/1/23,15,0.65,Tuesday,0,,,5.8,90,100.88,Rain,2,23,83,2007,Residential_25,south,character,0
19288,19288,2008,2018/1/23,16,0.37,Tuesday,0,,,6.0,89,100.84,Cloudy,2,23,83,2008,Residential_25,south,character,0
19289,19289,2009,2018/1/23,17,0.34,Tuesday,0,,,6.3,86,100.8,,2,23,83,2009,Residential_25,south,character,0
19290,19290,2010,2018/1/23,18,0.37,Tuesday,0,,,6.3,86,100.74,,2,23,83,2010,Residential_25,south,character,0
19291,19291,2011,2018/1/23,19,0.45,Tuesday,0,,,6.1,90,100.7,Cloudy,2,23,83,2011,Residential_25,south,character,0
19292,19292,2012,2018/1/23,20,0.46,Tuesday,0,,,5.9,92,100.55,Rain,2,23,83,2012,Residential_25,south,character,0
19293,19293,2013,2018/1/23,21,0.56,Tuesday,0,,,5.4,94,100.51,Rain,2,23,83,2013,Residential_25,south,character,0
19294,19294,2014,2018/1/23,22,0.7,Tuesday,0,,,5.4,94,100.52,Rain,2,23,83,2014,Residential_25,south,character,0
19295,19295,2015,2018/1/23,23,0.9,Tuesday,0,,,5.5,95,100.4,Moderate Rain,2,23,83,2015,Residential_25,south,character,0
19296,19296,2016,2018/1/24,0,1.04,Wednesday,0,,,6.0,93,100.39,Heavy Rain,3,24,84,2016,Residential_25,south,character,0
19297,19297,2017,2018/1/24,1,1.01,Wednesday,0,,,5.8,94,100.37,Rain,3,24,84,2017,Residential_25,south,character,0
19298,19298,2018,2018/1/24,2,0.59,Wednesday,0,,,6.3,90,100.38,Rain,3,24,84,2018,Residential_25,south,character,0
19299,19299,2019,2018/1/24,3,0.25,Wednesday,0,,,6.2,90,100.42,,3,24,84,2019,Residential_25,south,character,0
19300,19300,2020,2018/1/24,4,0.28,Wednesday,0,,,6.7,90,100.39,Mostly Cloudy,3,24,84,2020,Residential_25,south,character,0
19301,19301,2021,2018/1/24,5,0.29,Wednesday,0,,,6.9,94,100.38,Rain,3,24,84,2021,Residential_25,south,character,0
19302,19302,2022,2018/1/24,6,0.45,Wednesday,0,,,6.0,96,100.35,,3,24,84,2022,Residential_25,south,character,0
19303,19303,2023,2018/1/24,7,0.35,Wednesday,0,,,6.2,94,100.39,Cloudy,3,24,84,2023,Residential_25,south,character,0
19304,19304,2024,2018/1/24,8,0.45,Wednesday,0,,,6.7,94,100.41,,3,24,84,2024,Residential_25,south,character,0
19305,19305,2025,2018/1/24,9,0.24,Wednesday,0,,,7.5,94,100.41,Rain,3,24,84,2025,Residential_25,south,character,0
19306,19306,2026,2018/1/24,10,0.24,Wednesday,0,,,7.6,96,100.39,Rain,3,24,84,2026,Residential_25,south,character,0
19307,19307,2027,2018/1/24,11,0.26,Wednesday,0,,,8.4,89,100.36,,3,24,84,2027,Residential_25,south,character,0
19308,19308,2028,2018/1/24,12,0.23,Wednesday,0,,,8.8,88,100.27,,3,24,84,2028,Residential_25,south,character,0
19309,19309,2029,2018/1/24,13,0.21,Wednesday,0,,,8.7,88,100.23,Cloudy,3,24,84,2029,Residential_25,south,character,0
19310,19310,2030,2018/1/24,14,0.34,Wednesday,0,,,8.4,87,100.15,,3,24,84,2030,Residential_25,south,character,0
19311,19311,2031,2018/1/24,15,0.27,Wednesday,0,,,7.4,95,100.08,Rain,3,24,84,2031,Residential_25,south,character,0
19312,19312,2032,2018/1/24,16,0.36,Wednesday,0,,,7.4,92,100.05,Rain,3,24,84,2032,Residential_25,south,character,0
19313,19313,2033,2018/1/24,17,0.56,Wednesday,0,,,7.4,90,100.0,,3,24,84,2033,Residential_25,south,character,0
19314,19314,2034,2018/1/24,18,0.44,Wednesday,0,,,7.2,91,99.91,Rain,3,24,84,2034,Residential_25,south,character,0
19315,19315,2035,2018/1/24,19,0.4,Wednesday,0,,,6.8,94,99.89,Rain,3,24,84,2035,Residential_25,south,character,0
19316,19316,2036,2018/1/24,20,0.66,Wednesday,0,,,6.8,91,99.9,Rain,3,24,84,2036,Residential_25,south,character,0
19317,19317,2037,2018/1/24,21,0.44,Wednesday,0,,,7.0,93,99.99,,3,24,84,2037,Residential_25,south,character,0
19318,19318,2038,2018/1/24,22,0.37,Wednesday,0,,,6.8,86,100.08,Mostly Cloudy,3,24,84,2038,Residential_25,south,character,0
19319,19319,2039,2018/1/24,23,0.28,Wednesday,0,,,5.8,79,100.2,,3,24,84,2039,Residential_25,south,character,0
19320,19320,2040,2018/1/25,0,0.29,Thursday,0,,,5.4,82,100.25,,4,25,85,2040,Residential_25,south,character,0
19321,19321,2041,2018/1/25,1,0.31,Thursday,0,,,5.8,75,100.28,Mostly Cloudy,4,25,85,2041,Residential_25,south,character,0
19322,19322,2042,2018/1/25,2,0.29,Thursday,0,,,5.6,73,100.31,,4,25,85,2042,Residential_25,south,character,0
19323,19323,2043,2018/1/25,3,0.23,Thursday,0,,,2.1,90,100.36,,4,25,85,2043,Residential_25,south,character,0
19324,19324,2044,2018/1/25,4,0.22,Thursday,0,,,3.5,87,100.41,Mainly Clear,4,25,85,2044,Residential_25,south,character,0
19325,19325,2045,2018/1/25,5,0.38,Thursday,0,,,4.5,91,100.38,,4,25,85,2045,Residential_25,south,character,0
